"LOCATION","Country","COMMODITY","Commodity","VARIABLE","Variable","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CT","COTTON","IM","Imports","2028","2028","TONNE","Tonnes","3","Thousands",,,1.192,,
"USA","United States","CT","COTTON","IM","Imports","2029","2029","TONNE","Tonnes","3","Thousands",,,1.203,,
"USA","United States","CT","COTTON","IM","Imports","2030","2030","TONNE","Tonnes","3","Thousands",,,1.214,,
"USA","United States","CT","COTTON","QC","Consumption","1990","1990","TONNE","Tonnes","3","Thousands",,,1884.84,,
"USA","United States","CT","COTTON","QC","Consumption","1991","1991","TONNE","Tonnes","3","Thousands",,,2092.98,,
"USA","United States","CT","COTTON","QC","Consumption","1992","1992","TONNE","Tonnes","3","Thousands",,,2231.68,,
"USA","United States","CT","COTTON","QC","Consumption","1993","1993","TONNE","Tonnes","3","Thousands",,,2268.25,,
"USA","United States","CT","COTTON","QC","Consumption","1994","1994","TONNE","Tonnes","3","Thousands",,,2438.08,,
"USA","United States","CT","COTTON","QC","Consumption","1995","1995","TONNE","Tonnes","3","Thousands",,,2318.11,,
"USA","United States","CT","COTTON","QC","Consumption","1996","1996","TONNE","Tonnes","3","Thousands",,,2422.4,,
"USA","United States","CT","COTTON","QC","Consumption","1997","1997","TONNE","Tonnes","3","Thousands",,,2470.95,,
"USA","United States","CT","COTTON","QC","Consumption","1998","1998","TONNE","Tonnes","3","Thousands",,,2264.55,,
"USA","United States","CT","COTTON","QC","Consumption","1999","1999","TONNE","Tonnes","3","Thousands",,,2219.48,,
"USA","United States","CT","COTTON","QC","Consumption","2000","2000","TONNE","Tonnes","3","Thousands",,,1929.47,,
"USA","United States","CT","COTTON","QC","Consumption","2001","2001","TONNE","Tonnes","3","Thousands",,,1675.61,,
"USA","United States","CT","COTTON","QC","Consumption","2002","2002","TONNE","Tonnes","3","Thousands",,,1583.51,,
"USA","United States","CT","COTTON","QC","Consumption","2003","2003","TONNE","Tonnes","3","Thousands",,,1364.26,,
"USA","United States","CT","COTTON","QC","Consumption","2004","2004","TONNE","Tonnes","3","Thousands",,,1456.79,,
"USA","United States","CT","COTTON","QC","Consumption","2005","2005","TONNE","Tonnes","3","Thousands",,,1278.26,,
"USA","United States","CT","COTTON","QC","Consumption","2006","2006","TONNE","Tonnes","3","Thousands",,,1074.47,,
"USA","United States","CT","COTTON","QC","Consumption","2007","2007","TONNE","Tonnes","3","Thousands",,,998.05,,
"USA","United States","CT","COTTON","QC","Consumption","2008","2008","TONNE","Tonnes","3","Thousands",,,770.96,,
"USA","United States","CT","COTTON","QC","Consumption","2009","2009","TONNE","Tonnes","3","Thousands",,,772.92,,
"USA","United States","CT","COTTON","QC","Consumption","2010","2010","TONNE","Tonnes","3","Thousands",,,849.13,,
"USA","United States","CT","COTTON","QC","Consumption","2011","2011","TONNE","Tonnes","3","Thousands",,,718.491,,
"USA","United States","CT","COTTON","QC","Consumption","2012","2012","TONNE","Tonnes","3","Thousands",,,762.036,,
"USA","United States","CT","COTTON","QC","Consumption","2013","2013","TONNE","Tonnes","3","Thousands",,,817.991,,
"USA","United States","CT","COTTON","QC","Consumption","2014","2014","TONNE","Tonnes","3","Thousands",,,779.454,,
"USA","United States","CT","COTTON","QC","Consumption","2015","2015","TONNE","Tonnes","3","Thousands",,,751.15,,
"USA","United States","CT","COTTON","QC","Consumption","2016","2016","TONNE","Tonnes","3","Thousands",,,707.605,,
"USA","United States","CT","COTTON","QC","Consumption","2017","2017","TONNE","Tonnes","3","Thousands",,,703.25,,
"USA","United States","CT","COTTON","QC","Consumption","2018","2018","TONNE","Tonnes","3","Thousands",,,648.819,,
"USA","United States","CT","COTTON","QC","Consumption","2019","2019","TONNE","Tonnes","3","Thousands",,,468.108,,
"USA","United States","CT","COTTON","QC","Consumption","2020","2020","TONNE","Tonnes","3","Thousands",,,522.539,,
"USA","United States","CT","COTTON","QC","Consumption","2021","2021","TONNE","Tonnes","3","Thousands",,,660.249,,
"USA","United States","CT","COTTON","QC","Consumption","2022","2022","TONNE","Tonnes","3","Thousands",,,682.086,,
"USA","United States","CT","COTTON","QC","Consumption","2023","2023","TONNE","Tonnes","3","Thousands",,,648.293,,
"USA","United States","CT","COTTON","QC","Consumption","2024","2024","TONNE","Tonnes","3","Thousands",,,664.925,,
"USA","United States","CT","COTTON","QC","Consumption","2025","2025","TONNE","Tonnes","3","Thousands",,,615.297,,
"USA","United States","CT","COTTON","QC","Consumption","2026","2026","TONNE","Tonnes","3","Thousands",,,583.81,,
"USA","United States","CT","COTTON","QC","Consumption","2027","2027","TONNE","Tonnes","3","Thousands",,,568.108,,
"USA","United States","CT","COTTON","QC","Consumption","2028","2028","TONNE","Tonnes","3","Thousands",,,562.816,,
"USA","United States","CT","COTTON","QC","Consumption","2029","2029","TONNE","Tonnes","3","Thousands",,,558.328,,
"USA","United States","CT","COTTON","QC","Consumption","2030","2030","TONNE","Tonnes","3","Thousands",,,551.044,,
"USA","United States","CT","COTTON","ST","Ending stocks","1990","1990","TONNE","Tonnes","3","Thousands",,,448.29,,
"USA","United States","CT","COTTON","ST","Ending stocks","1991","1991","TONNE","Tonnes","3","Thousands",,,746.141,,
"USA","United States","CT","COTTON","ST","Ending stocks","1992","1992","TONNE","Tonnes","3","Thousands",,,913.358,,
"USA","United States","CT","COTTON","ST","Ending stocks","1993","1993","TONNE","Tonnes","3","Thousands",,,665.167,,
"USA","United States","CT","COTTON","ST","Ending stocks","1994","1994","TONNE","Tonnes","3","Thousands",,,465.298,,
"USA","United States","CT","COTTON","ST","Ending stocks","1995","1995","TONNE","Tonnes","3","Thousands",,,462.258,,
"USA","United States","CT","COTTON","ST","Ending stocks","1996","1996","TONNE","Tonnes","3","Thousands",,,757.058,,
"USA","United States","CT","COTTON","ST","Ending stocks","1997","1997","TONNE","Tonnes","3","Thousands",,,747.706,,
"USA","United States","CT","COTTON","ST","Ending stocks","1998","1998","TONNE","Tonnes","3","Thousands",,,673.247,,
"USA","United States","CT","COTTON","ST","Ending stocks","1999","1999","TONNE","Tonnes","3","Thousands",,,699.598,,
"USA","United States","CT","COTTON","ST","Ending stocks","2000","2000","TONNE","Tonnes","3","Thousands",,,1048.398,,
"USA","United States","CT","COTTON","ST","Ending stocks","2001","2001","TONNE","Tonnes","3","Thousands",,,1402.851,,
"USA","United States","CT","COTTON","ST","Ending stocks","2002","2002","TONNE","Tonnes","3","Thousands",,,989.833,,
"USA","United States","CT","COTTON","ST","Ending stocks","2003","2003","TONNE","Tonnes","3","Thousands",,,614.486,,
"USA","United States","CT","COTTON","ST","Ending stocks","2004","2004","TONNE","Tonnes","3","Thousands",,,1083.25,,
"USA","United States","CT","COTTON","ST","Ending stocks","2005","2005","TONNE","Tonnes","3","Thousands",,,1164.691,,
"USA","United States","CT","COTTON","ST","Ending stocks","2006","2006","TONNE","Tonnes","3","Thousands",,,1973.11,,
"USA","United States","CT","COTTON","ST","Ending stocks","2007","2007","TONNE","Tonnes","3","Thousands",,,2191.056,,
"USA","United States","CT","COTTON","ST","Ending stocks","2008","2008","TONNE","Tonnes","3","Thousands",,,1322.997,,
"USA","United States","CT","COTTON","ST","Ending stocks","2009","2009","TONNE","Tonnes","3","Thousands",,,582.954,,
"USA","United States","CT","COTTON","ST","Ending stocks","2010","2010","TONNE","Tonnes","3","Thousands",,,547.46,,
"USA","United States","CT","COTTON","ST","Ending stocks","2011","2011","TONNE","Tonnes","3","Thousands",,,673.523,,
"USA","United States","CT","COTTON","ST","Ending stocks","2012","2012","TONNE","Tonnes","3","Thousands",,,846.614,,
"USA","United States","CT","COTTON","ST","Ending stocks","2013","2013","TONNE","Tonnes","3","Thousands",,,547.896,,
"USA","United States","CT","COTTON","ST","Ending stocks","2014","2014","TONNE","Tonnes","3","Thousands",,,874.265,,
"USA","United States","CT","COTTON","ST","Ending stocks","2015","2015","TONNE","Tonnes","3","Thousands",,,937.435,,
"USA","United States","CT","COTTON","ST","Ending stocks","2016","2016","TONNE","Tonnes","3","Thousands",,,719.72,,
"USA","United States","CT","COTTON","ST","Ending stocks","2017","2017","TONNE","Tonnes","3","Thousands",,,1027.365,,
"USA","United States","CT","COTTON","ST","Ending stocks","2018","2018","TONNE","Tonnes","3","Thousands",,,1165.62,,
"USA","United States","CT","COTTON","ST","Ending stocks","2019","2019","TONNE","Tonnes","3","Thousands",,,1652.235,,
"USA","United States","CT","COTTON","ST","Ending stocks","2020","2020","TONNE","Tonnes","3","Thousands",,,1065.478,,
"USA","United States","CT","COTTON","ST","Ending stocks","2021","2021","TONNE","Tonnes","3","Thousands",,,868.494,,
"USA","United States","CT","COTTON","ST","Ending stocks","2022","2022","TONNE","Tonnes","3","Thousands",,,818.117,,
"USA","United States","CT","COTTON","ST","Ending stocks","2023","2023","TONNE","Tonnes","3","Thousands",,,763.178,,
"USA","United States","CT","COTTON","ST","Ending stocks","2024","2024","TONNE","Tonnes","3","Thousands",,,735.674,,
"USA","United States","CT","COTTON","ST","Ending stocks","2025","2025","TONNE","Tonnes","3","Thousands",,,725.089,,
"USA","United States","CT","COTTON","ST","Ending stocks","2026","2026","TONNE","Tonnes","3","Thousands",,,755.923,,
"USA","United States","CT","COTTON","ST","Ending stocks","2027","2027","TONNE","Tonnes","3","Thousands",,,775.444,,
"USA","United States","CT","COTTON","ST","Ending stocks","2028","2028","TONNE","Tonnes","3","Thousands",,,790.736,,
"USA","United States","CT","COTTON","ST","Ending stocks","2029","2029","TONNE","Tonnes","3","Thousands",,,802.847,,
"USA","United States","CT","COTTON","ST","Ending stocks","2030","2030","TONNE","Tonnes","3","Thousands",,,817.561,,
"USA","United States","CT","COTTON","EX","Exports","1990","1990","TONNE","Tonnes","3","Thousands",,,1696.73,,
"USA","United States","CT","COTTON","EX","Exports","1991","1991","TONNE","Tonnes","3","Thousands",,,1447,,
"USA","United States","CT","COTTON","EX","Exports","1992","1992","TONNE","Tonnes","3","Thousands",,,1132.38,,
"USA","United States","CT","COTTON","EX","Exports","1993","1993","TONNE","Tonnes","3","Thousands",,,1494.02,,
"USA","United States","CT","COTTON","EX","Exports","1994","1994","TONNE","Tonnes","3","Thousands",,,2047.04,,
"USA","United States","CT","COTTON","EX","Exports","1995","1995","TONNE","Tonnes","3","Thousands",,,1671.03,,
"USA","United States","CT","COTTON","EX","Exports","1996","1996","TONNE","Tonnes","3","Thousands",,,1494.68,,
"USA","United States","CT","COTTON","EX","Exports","1997","1997","TONNE","Tonnes","3","Thousands",,,1632.93,,
"USA","United States","CT","COTTON","EX","Exports","1998","1998","TONNE","Tonnes","3","Thousands",,,935.78,,
"USA","United States","CT","COTTON","EX","Exports","1999","1999","TONNE","Tonnes","3","Thousands",,,1469.64,,
"USA","United States","CT","COTTON","EX","Exports","2000","2000","TONNE","Tonnes","3","Thousands",,,1467.46,,
"USA","United States","CT","COTTON","EX","Exports","2001","2001","TONNE","Tonnes","3","Thousands",,,2394.97,,
"USA","United States","CT","COTTON","EX","Exports","2002","2002","TONNE","Tonnes","3","Thousands",,,2590.92,,
"USA","United States","CT","COTTON","EX","Exports","2003","2003","TONNE","Tonnes","3","Thousands",,,2995.45,,
"USA","United States","CT","COTTON","EX","Exports","2004","2004","TONNE","Tonnes","3","Thousands",,,3143.07,,
"USA","United States","CT","COTTON","EX","Exports","2005","2005","TONNE","Tonnes","3","Thousands",,,3847.84,,
"USA","United States","CT","COTTON","EX","Exports","2006","2006","TONNE","Tonnes","3","Thousands",,,2821.49,,
"USA","United States","CT","COTTON","EX","Exports","2007","2007","TONNE","Tonnes","3","Thousands",,,2968.45,,
"USA","United States","CT","COTTON","EX","Exports","2008","2008","TONNE","Tonnes","3","Thousands",,,2887.24,,
"USA","United States","CT","COTTON","EX","Exports","2009","2009","TONNE","Tonnes","3","Thousands",,,2620.75,,
"USA","United States","CT","COTTON","EX","Exports","2010","2010","TONNE","Tonnes","3","Thousands",,,3130.01,,
"USA","United States","CT","COTTON","EX","Exports","2011","2011","TONNE","Tonnes","3","Thousands",,,2550.426,,
"USA","United States","CT","COTTON","EX","Exports","2012","2012","TONNE","Tonnes","3","Thousands",,,2836.081,,
"USA","United States","CT","COTTON","EX","Exports","2013","2013","TONNE","Tonnes","3","Thousands",,,2292.64,,
"USA","United States","CT","COTTON","EX","Exports","2014","2014","TONNE","Tonnes","3","Thousands",,,2449.402,,
"USA","United States","CT","COTTON","EX","Exports","2015","2015","TONNE","Tonnes","3","Thousands",,,1992.18,,
"USA","United States","CT","COTTON","EX","Exports","2016","2016","TONNE","Tonnes","3","Thousands",,,3248.451,,
"USA","United States","CT","COTTON","EX","Exports","2017","2017","TONNE","Tonnes","3","Thousands",,,3544.556,,
"USA","United States","CT","COTTON","EX","Exports","2018","2018","TONNE","Tonnes","3","Thousands",,,3213.615,,
"USA","United States","CT","COTTON","EX","Exports","2019","2019","TONNE","Tonnes","3","Thousands",,,3381.263,,
"USA","United States","CT","COTTON","EX","Exports","2020","2020","TONNE","Tonnes","3","Thousands",,,3320.3,,
"USA","United States","CT","COTTON","EX","Exports","2021","2021","TONNE","Tonnes","3","Thousands",,,3216.642,,
"USA","United States","CT","COTTON","EX","Exports","2022","2022","TONNE","Tonnes","3","Thousands",,,3081.954,,
"USA","United States","CT","COTTON","EX","Exports","2023","2023","TONNE","Tonnes","3","Thousands",,,3149.974,,
"USA","United States","CT","COTTON","EX","Exports","2024","2024","TONNE","Tonnes","3","Thousands",,,3251.491,,
"USA","United States","CT","COTTON","EX","Exports","2025","2025","TONNE","Tonnes","3","Thousands",,,3387.4,,
"USA","United States","CT","COTTON","EX","Exports","2026","2026","TONNE","Tonnes","3","Thousands",,,3485.268,,
"USA","United States","CT","COTTON","EX","Exports","2027","2027","TONNE","Tonnes","3","Thousands",,,3565.263,,
"USA","United States","CT","COTTON","EX","Exports","2028","2028","TONNE","Tonnes","3","Thousands",,,3629.489,,
"USA","United States","CT","COTTON","EX","Exports","2029","2029","TONNE","Tonnes","3","Thousands",,,3694.069,,
"USA","United States","CT","COTTON","EX","Exports","2030","2030","TONNE","Tonnes","3","Thousands",,,3762,,
"USA","United States","CT","COTTON","AH","Area harvested","1990","1990","HA","Hectares","3","Thousands",,,4747.788,,
"USA","United States","CT","COTTON","AH","Area harvested","1991","1991","HA","Hectares","3","Thousands",,,5244.744,,
"USA","United States","CT","COTTON","AH","Area harvested","1992","1992","HA","Hectares","3","Thousands",,,4501.414,,
"USA","United States","CT","COTTON","AH","Area harvested","1993","1993","HA","Hectares","3","Thousands",,,5173.074,,
"USA","United States","CT","COTTON","AH","Area harvested","1994","1994","HA","Hectares","3","Thousands",,,5391.402,,
"USA","United States","CT","COTTON","AH","Area harvested","1995","1995","HA","Hectares","3","Thousands",,,6477.865,,
"USA","United States","CT","COTTON","AH","Area harvested","1996","1996","HA","Hectares","3","Thousands",,,5215.566,,
"USA","United States","CT","COTTON","AH","Area harvested","1997","1997","HA","Hectares","3","Thousands",,,5425.234,,
"USA","United States","CT","COTTON","AH","Area harvested","1998","1998","HA","Hectares","3","Thousands",,,4323.595,,
"USA","United States","CT","COTTON","AH","Area harvested","1999","1999","HA","Hectares","3","Thousands",,,5432.883,,
"USA","United States","CT","COTTON","AH","Area harvested","2000","2000","HA","Hectares","3","Thousands",,,5282.379,,
"USA","United States","CT","COTTON","AH","Area harvested","2001","2001","HA","Hectares","3","Thousands",,,5596.093,,
"USA","United States","CT","COTTON","AH","Area harvested","2002","2002","HA","Hectares","3","Thousands",,,5024.837,,
"USA","United States","CT","COTTON","AH","Area harvested","2003","2003","HA","Hectares","3","Thousands",,,4857.62,,
"USA","United States","CT","COTTON","AH","Area harvested","2004","2004","HA","Hectares","3","Thousands",,,5283.998,,
"USA","United States","CT","COTTON","AH","Area harvested","2005","2005","HA","Hectares","3","Thousands",,,5585.733,,
"USA","United States","CT","COTTON","AH","Area harvested","2006","2006","HA","Hectares","3","Thousands",,,5152.273,,
"USA","United States","CT","COTTON","AH","Area harvested","2007","2007","HA","Hectares","3","Thousands",,,4244.802,,
